id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_percentage_24h,price_change_percentage_7d_in_currency,circulating_supply,volume_to_mcap,volume_to_mcap_capped,norm_24h,norm_7d,norm_volume_to_mcap,norm_rank_strength,rank_penalty,final_score
monad,mon,Monad,0.02205267,238971785,154,55919446.0,-4.97023,2.8221301822180367,10830583396.0,0.23400020215775683,0.23400020215775683,0.3840121636172072,0.4762583827290821,0.1550861328572736,0.694,0.0,0.4324769110905402
layerzero,zro,LayerZero,2.03,507908324,98,74877555.0,-6.38636,1.3995443537464114,249858416.45502064,0.1474233665050152,0.1474233665050152,0.355280406151846,0.46676606813759386,0.0973057373619392,0.806,0.0,0.4324345831350179
optimism,op,Optimism,0.119899,253836332,150,49925471.0,-4.54036,2.638267724811104,2117847344.0,0.19668370798865784,0.19668370798865784,0.3927337644459693,0.47503154618091703,0.13018152904109564,0.702,0.0,0.4320169437043825
raydium,ray,Raydium,0.603758,162233786,199,35929580.0,-1.63397,1.1633406747901718,268700018.217795,0.22146792530626142,0.22146792530626142,0.4517012974971377,0.46518998071745676,0.14672223381341315,0.604,0.0,0.43131141150073543
tria,tria,TRIA,0.03630726,78355688,321,18805865.0,9.69974,27.38247799735199,2157670000.0,0.24000637962619892,0.24000637962619892,0.6816501065067195,0.6401392138688766,0.15909458739277685,0.36,0.08,0.43080682397351305
impossible-cloud-network-token,icnt,Impossible Cloud Network Token,0.387533,97951384,272,12087577.0,0.78389,13.453245574523255,253006129.72647312,0.12340384082781311,0.12340384082781311,0.5007570812918446,0.5471953270894745,0.08127537909375586,0.458,0.0,0.4306304323771087
pendle,pendle,Pendle,1.24,204520454,170,19526357.0,-1.11938,0.480345338658526,165654721.3245319,0.09547385905959313,0.09547385905959313,0.46214177617783814,0.46063264121264375,0.06263522690318403,0.662,0.0,0.42974950158327446
lido-dao,ldo,Lido DAO,0.294173,249881418,152,19055693.0,-2.02559,0.5442641548461774,849264458.5927889,0.07625894375227213,0.07625894375227213,0.4437557481064852,0.46105914448536406,0.049811410954082584,0.698,0.0,0.4288856367114194
the-open-network,ton,Toncoin,1.23,3025124535,34,105449306.0,-6.35751,-6.544003982592858,2458271996.713505,0.03485783966245872,0.03485783966245872,0.3558657416809822,0.413762124001418,0.022180784930189875,0.934,0.0,0.4287982158257739
dash,dash,Dash,31.31,396338645,114,47439878.0,-4.12805,-2.972754238361569,12630703.26043733,0.11969531257795969,0.11969531257795969,0.40109909172562797,0.4375915656973441,0.07880034951607962,0.774,0.0,0.4286132419742985
pieverse,pieverse,Pieverse,0.560439,120494328,242,3876164.0,1.46166,9.656991274535374,215000000.0,0.0321688503047214,0.0321688503047214,0.514508306996616,0.5218645249940466,0.020386184014120387,0.518,0.0,0.4284715288596727
blockstack,stx,Stacks,0.24246,445113233,107,14123764.0,-2.86046,-3.385481063471117,1835839930.66807,0.031730721427462034,0.031730721427462034,0.42681713205068095,0.4348376138542451,0.02009378178418082,0.788,0.0,0.428249647133644
story-2,ip,Story,0.768235,270025671,142,60309483.0,-4.69847,-2.327789961784682,351807679.56,0.22334722019818626,0.22334722019818626,0.38952588227918494,0.441895139999161,0.14797645385147642,0.718,0.0,0.42745258602235325
syrup,syrup,Maple Finance,0.240122,277848811,139,8833072.0,-1.57727,-1.6099360591155913,1157190702.5885315,0.031790929636189805,0.031790929636189805,0.4528516796289237,0.4466850760005504,0.02013396405795102,0.724,0.0,0.4273421738118519
compound-governance-token,comp,Compound,18.46,178449760,185,9871808.0,-1.19263,4.534733477831933,9668189.278360886,0.055319816625138636,0.055319816625138636,0.4606556123127002,0.4876858614281018,0.035836875645519996,0.632,0.0,0.4265661919846882
gnosis,gno,Gnosis,130.08,343365256,121,2522220.0,-3.33837,1.373962642925366,2639589.0,0.00734558886179212,0.00734558886179212,0.4171208511935062,0.46659537218235386,0.0038194216366007694,0.76,0.0,0.42614477993121636
doublezero,2z,DoubleZero,0.076628,266004617,145,6793557.0,-1.97114,0.35865840833946017,3471417500.0,0.02553924468160641,0.02553924468160641,0.44486048015367646,0.45982067570508484,0.01596166061829971,0.712,0.0,0.4255746552719959
safepal,sfp,SafePal,0.290588,144885503,208,2294944.0,0.97142,3.4974621072592096,500000000.0,0.015839707579301428,0.015839707579301428,0.5045618636758624,0.48076458752732154,0.009488299866922975,0.586,0.0,0.42459706661051855
aerodrome-finance,aero,Aerodrome Finance,0.318574,294315933,132,10155158.0,-1.64195,-4.4006909601485695,924669180.460727,0.034504275376759846,0.034504275376759846,0.45153939186377523,0.42806354685400794,0.021944820146923283,0.738,0.0,0.42446173707905666
venice-token,vvv,Venice Token,5.27,236164628,156,16218464.0,-0.65578,-5.248233944693138,44825110.69882492,0.0686743994532492,0.0686743994532492,0.4715477224969906,0.42240825036637925,0.04474957234626843,0.69,0.0,0.423672669331279
trust-wallet-token,twt,Trust Wallet,0.509076,212002290,165,8764957.0,-1.90954,2.176581488392955,416649900.0,0.04134369020259168,0.04134369020259168,0.44611027802524633,0.47195090885771973,0.026509367818523276,0.672,0.0,0.42351224783272895
yearn-finance,yfi,yearn.finance,2716.86,97140890,275,9058437.0,2.00706,8.076177004610658,35742.54399985384,0.09325050449918669,0.09325050449918669,0.5255738875023662,0.5113164188197002,0.061151385355291056,0.452,0.0,0.4229858190106196
world-liberty-financial,wlfi,World Liberty Financial,0.092094,2547436814,36,69948197.0,-6.63507,-7.888848634025869,27661964185.0,0.027458265742091925,0.027458265742091925,0.3502343472453826,0.4047885434605535,0.0172423934494634,0.93,0.0,0.42261518497759193
worldcoin-wld,wld,Worldcoin,0.330404,979581090,69,164096840.0,-8.05576,-5.213267037242647,2966593200.169114,0.16751736193682545,0.16751736193682545,0.3214100722752428,0.4226415697761249,0.11071624138853992,0.864,0.0,0.42237261751085237
sonic-3,s,Sonic,0.0438895,166109085,195,19553016.0,-2.80887,5.930472649547232,3784775845.0,0.1177118999842784,0.1177118999842784,0.4278638377681207,0.4969990396142073,0.07747664250797182,0.612,0.0,0.42236193562149577
the-sandbox,sand,The Sandbox,0.081149,216405294,164,16951663.0,-2.35287,0.08810063436348056,2667289212.2233224,0.07833294041318602,0.07833294041318602,0.4371155882459757,0.45801535791381176,0.05119557273846876,0.674,0.0,0.4212967987057802
thorchain,rune,THORChain,0.416396,146195461,207,32023876.0,-1.62825,-2.7397564801396124,351097077.0,0.2190483601949858,0.2190483601949858,0.45181735015664065,0.43914626136202006,0.14510744357532954,0.588,0.0,0.4200447703022903
jasmycoin,jasmy,JasmyCoin,0.00562188,277804047,138,12574416.0,-3.24813,-1.8888507521719218,49444999677.59027,0.045263617055945914,0.045263617055945914,0.4189517239196502,0.44482399601669914,0.029125482419986155,0.726,0.0,0.41795433729489534
gmt-token,gomining,GoMining Token,0.307691,124713738,234,13188939.0,-1.30075,7.317200493643796,405275709.1636765,0.10575369812105223,0.10575369812105223,0.45846197358097723,0.5062520890158614,0.0694958745824537,0.534,0.0,0.4178927156755128
bitcoin-cash-sv,bsv,Bitcoin SV,14.37,287482965,134,7087450.0,-3.13375,-2.2134137071788023,20003290.625,0.02465346077114517,0.02465346077114517,0.4212723713311788,0.44265832445438763,0.015370498510283423,0.734,0.0,0.4171713458941445
mx-token,mx,MX,1.79,164416635,197,5089893.0,-0.03231,-0.13974935744910272,91837334.0,0.030957287259893138,0.030957287259893138,0.4841972594935438,0.45649501112090385,0.019577600616841974,0.608,0.0,0.41701559448523673
pump-fun,pump,Pump.fun,0.00182573,1076538483,64,76907015.0,-5.9419,-10.066544083693191,590000000000.0,0.07143916935108766,0.07143916935108766,0.36429802241804643,0.3902577011879974,0.046594748332966,0.874,0.0,0.41683973223010795
the-graph,grt,The Graph,0.02572736,276820408,140,11617320.0,-3.19785,-2.2101566551245666,10761943918.35145,0.04196699254919095,0.04196699254919095,0.41997185114339264,0.4426800573875583,0.026925352715963163,0.722,0.0,0.41644157307102647
melania-meme,melania,Melania Meme,0.114511,109034802,251,12744065.0,0.18785,4.244143677049658,952496375.911841,0.11688070933535515,0.11688070933535515,0.4886640695488169,0.4857468783798405,0.07692191532182882,0.5,0.0,0.41594251052750275
iota,iota,IOTA,0.061391,266957414,144,8496363.0,-2.96503,-2.4692122624985533,4349010953.0,0.031826660562422136,0.031826660562422136,0.42469551900798513,0.44095148869759393,0.020157810471758516,0.714,0.0,0.41461641857675
gala,gala,GALA,0.00330799,157129180,203,24720001.0,-2.38684,-0.30323038357624155,47480547144.06755,0.15732279007629263,0.15732279007629263,0.43642637341322843,0.45540417125825366,0.10391250006944332,0.596,0.0,0.41418194088220905
newton-project,ab,AB,0.0020975,207282427,168,3249791.0,-1.50635,-2.3116966537595216,98823661261.46,0.015678082541941675,0.015678082541941675,0.4542905702953479,0.44200252384872224,0.009380433155115069,0.666,0.0,0.41286221761704867
centrifuge-2,cfg,Centrifuge,0.144432,83386061,307,39133844.0,5.66317,14.892723328499208,577038746.0,0.4693091810632475,0.4693091810632475,0.5997524345190115,0.5568003543677715,0.31212866926154786,0.388,0.08,0.4127440458234937
spx6900,spx,SPX6900,0.299551,278813173,137,7175305.0,-4.14728,-0.8297298972527225,930993080.908372,0.025735172132630907,0.025735172132630907,0.4007089356692921,0.45189106230126924,0.01609242037087366,0.728,0.0,0.4122908137713115
audiera,beat,Audiera,0.587376,81795592,314,10784306.0,4.0833,40.713180657653005,139300000.0,0.13184458644177305,0.13184458644177305,0.5676985682307468,0.7290893642532058,0.0869086367217698,0.374,0.08,0.4108339057197193
kaia,kaia,Kaia,0.051066,298665971,130,7525966.0,-3.62572,-5.347101886185319,5856641747.106198,0.025198605568627033,0.025198605568627033,0.41129082816760354,0.4217485463366653,0.015734321948310967,0.742,0.0,0.40936980686532864
reallink,real,RealLink,0.058082,183348716,183,4737821.0,-2.55403,1.6431712321460474,3160596475.0,0.025840491841786335,0.025840491841786335,0.43303426779394644,0.4683916874334055,0.016162709546986113,0.636,0.0,0.409197759642542
instadapp,fluid,Fluid,2.22,173918851,190,4102343.0,-1.83324,0.8209160345029319,78532543.82034639,0.023587684580551882,0.023587684580551882,0.4476583231161681,0.46290512567080144,0.014659211601519612,0.622,0.0,0.40916085918668776
chain-2,xcn,Onyxcoin,0.00530302,198796217,175,3744933.0,-4.74006,7.38718277314096,37478239542.9763,0.0188380496194251,0.0188380496194251,0.3886820658266104,0.5067190512191404,0.011489359245017114,0.652,0.0,0.4088620610943606
ultima,ultima,Ultima,4170.28,157489077,202,9969932.0,0.12335,-6.007162659962536,37772.135734,0.0633055459458944,0.0633055459458944,0.48735543379043605,0.41734423948304933,0.04116646057424965,0.598,0.0,0.4081669735612192
decentraland,mana,Decentraland,0.089105,172425434,192,13734885.0,-2.41899,-0.7498348960068515,1935201018.4807715,0.07965695478545236,0.07965695478545236,0.43577408442668664,0.4524241679114439,0.05207920487279514,0.618,0.0,0.408149214267076
telcoin,tel,Telcoin,0.00245848,233763521,158,1070555.0,-2.5354,-3.263791516197657,95077236366.71,0.004579649533940755,0.004579649533940755,0.4334122504943904,0.43564959682363574,0.0019734651856122497,0.686,0.0,0.40694202293870585
starknet,strk,Starknet,0.03656457,206775656,169,20794926.0,-2.05702,-8.611155585704312,5651535251.348971,0.10056757358322684,0.10056757358322684,0.44311806714701374,0.3999688941432839,0.06603471404656247,0.664,0.0,0.40647469825841087
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,1.15,104327038,259,13885101.0,0.14887,0.21630014950075557,90507731.23,0.13309206574042676,0.13309206574042676,0.48787320719437216,0.45887077915012947,0.08774119021838366,0.484,0.0,0.406374074286547
ecash,xec,eCash,6.91e-06,138257883,214,3617916.0,-0.60917,-0.32393885621812885,20003179672580.0,0.02616788223207497,0.02616788223207497,0.47249338936052754,0.4552659923638123,0.016381206170125864,0.574,0.0,0.4055262994151352
cash-4,cash,CASH,0.995684,123992792,235,9672787.0,-0.32546,-0.3930666170096274,124530314.117516,0.07801088147123907,0.07801088147123907,0.47824956069401925,0.4548047320030628,0.05098063426331886,0.532,0.0,0.4050577931904024
the9bit,9bit,The9bit,0.0246966,202510295,173,4449190.0,-2.85284,-1.253091001142339,8199997195.652452,0.021970191688279354,0.021970191688279354,0.4269717336705082,0.44906615240585895,0.01357971524060775,0.656,0.0,0.40499514923962976
walrus-2,wal,Walrus,0.07813,175143494,188,10365628.0,-3.14135,0.20813888419062312,2242500000.0,0.05918363145136296,0.05918363145136296,0.42111817548988123,0.4588163224725513,0.038415541718226115,0.626,0.0,0.40451751040780803
zksync,zk,ZKsync,0.01889675,174140434,189,10706058.0,-3.15982,-0.31436718988062823,9218641411.0,0.0614794493965715,0.0614794493965715,0.42074343901767514,0.4553298600519489,0.039947744505025876,0.624,0.0,0.40322745251214537
plasma,xpl,Plasma,0.09871,221516319,160,64953456.0,-8.12989,-3.9971874739078936,2244444444.4444,0.2932219905658508,0.2932219905658508,0.31990605415479684,0.4307559552510982,0.19461008092446447,0.682,0.0,0.40302653847126807
terra-luna,lunc,Terra Luna Classic,3.967e-05,216754612,162,8725752.0,-3.57573,-3.193143337186275,5463447010627.789,0.04025636141942853,0.04025636141942853,0.4123050716026649,0.4361210022932181,0.025783696954591234,0.678,0.0,0.40301498905264466
vision-3,vsn,Vision,0.052523,188974132,182,5836916.0,-4.34895,2.967380685849781,3597917028.7660027,0.030887380924707726,0.030887380924707726,0.39661726786475476,0.47722757801238247,0.0195309459237686,0.638,0.0,0.4012013693867147
qubic-network,qubic,Qubic,8.94314e-07,121757210,241,2674488.0,-1.54433,5.864210614794682,136072290805721.0,0.021965746422737513,0.021965746422737513,0.45351999686738975,0.4965569010333535,0.013576748520940152,0.52,0.0,0.4005372840413399
morpho,morpho,Morpho,1.67,917264354,71,14986582.0,-5.91785,-14.850163382420417,549891305.7492571,0.016338345575783706,0.016338345575783706,0.3647859711000473,0.3583386293396453,0.00982108519487501,0.86,0.0,0.39800089488898627
eigenlayer,eigen,EigenCloud (prev. EigenLayer),0.190373,123220703,237,21578211.0,-4.15613,2.932419715762892,647138882.415015,0.17511838899344698,0.17511838899344698,0.40052937866988636,0.4769942982201573,0.11578908040132059,0.528,0.0,0.39770972511264857
basic-attention-token,bat,Basic Attention,0.09669,144619972,209,11722701.0,-3.43325,0.5108639584887422,1495724656.9526057,0.08105865903500521,0.08105865903500521,0.4151958378484648,0.4608362790772481,0.05301468634767265,0.584,0.0,0.39745619537726423
theta-token,theta,Theta Network,0.171709,171666114,193,7716789.0,-2.73525,-3.0409308680813942,1000000000.0,0.04495231365230298,0.04495231365230298,0.4293575085360586,0.4371366518326508,0.028917722068779985,0.616,0.0,0.39694058825371437
havven,snx,Synthetix,0.30775,106024988,256,10197817.0,-0.29958,-1.6582533114446254,344516234.4572882,0.0961831469389084,0.0961831469389084,0.4787746381114905,0.44636267537619145,0.06310859756726403,0.49,0.0,0.39647623437064194
gas,gas,Gas,1.57,101954456,264,3797904.0,-0.08774,2.172522358045912,65093580.54427269,0.03725098587157387,0.03725098587157387,0.48307264429839575,0.47192382399475336,0.023777943493427968,0.474,0.0,0.3952404232027297
1inch,1inch,1INCH,0.094773,133136965,218,7618799.0,-2.39126,-0.7638009192147162,1404669110.661079,0.057225271734262534,0.057225271734262534,0.436336696358158,0.4523309785352897,0.03710855471502752,0.566,0.0,0.39520657624390243
livepeer,lpt,Livepeer,2.22,110198031,249,8353407.0,-1.13655,-0.10563337815384342,49688954.55,0.07580359580109013,0.07580359580109013,0.4617934153100645,0.45672265264634715,0.04950751691003579,0.504,0.0,0.39450204173693126
grass,grass,Grass,0.373808,202619249,172,26909354.0,-8.13515,3.184369050836617,542203969.0,0.1328074905657162,0.1328074905657162,0.3197993344014777,0.47867544975546084,0.08755126798319268,0.658,0.0,0.39329765017208584
bitmart-token,bmx,BitMart,0.301466,102321322,262,9555795.0,0.18825,-3.8680945722348556,339412030.0,0.09339006585548221,0.09339006585548221,0.4886721851194115,0.43161733767856497,0.06124452701728208,0.478,0.0,0.392484315404892
opinion,opn,Opinion,0.281992,55988642,409,187770647.0,8.11227,-9.752165747967096,198500000.0,3.3537274756547943,1.5,0.6494420443771574,0.3923554150859818,1.0,0.184,0.15,0.3923280787264848
bitway,btw,Bitway,0.03275492,72062941,344,13971252.0,-3.41671,57.90244357865966,2200000000.0,0.193875684313245,0.193875684313245,0.4155314166925519,0.84378605810211,0.12830748597516065,0.314,0.08,0.39200121824777856
origintrail,trac,OriginTrail,0.313906,140402455,211,6641909.0,-3.77849,-0.16500361558316415,447274118.0,0.04730621697462484,0.04730621697462484,0.4081912888682573,0.4563265001191876,0.030488690375672957,0.58,0.0,0.3890071267412198
pyth-network,pyth,Pyth Network,0.04399655,252906749,151,12652672.0,-6.11365,-4.845458219919112,5749982309.548334,0.05002900100542592,0.05002900100542592,0.3608133992939859,0.42509580271847697,0.032305845472205816,0.7,0.0,0.3888040807746156
golem,glm,Golem,0.128707,128711733,225,5625493.0,-3.41676,0.8594703757621441,1000000000.0,0.043706139827982896,0.043706139827982896,0.4155304022462276,0.46316238251167213,0.02808603983088951,0.552,0.0,0.38737393064185455
cow-protocol,cow,CoW Protocol,0.229132,128304614,226,4659750.0,-1.85031,-4.454831783905997,559902049.3130395,0.036317867726876917,0.036317867726876917,0.44731199114104314,0.4277022879963262,0.0231551910558046,0.55,0.0,0.38561845795407645
derive,drv,Derive,0.104363,104350401,258,1077540.0,-1.89098,2.745982493389115,999883265.214628,0.010326170188842878,0.010326170188842878,0.44648684050083626,0.47575028135248165,0.005808627716778727,0.486,0.0,0.3838464263550323
immutable-x,imx,Immutable,0.160783,137177035,215,15165441.0,-4.881,-2.2085828855344647,853472049.1198142,0.11055378912366783,0.11055378912366783,0.38582254452759973,0.4426905584875585,0.07269940072722038,0.572,0.0,0.3837562739259991
apecoin,ape,ApeCoin,0.09274,91364103,288,18704390.0,-2.50353,-1.225588127604799,985156250.0,0.2047236210484111,0.2047236210484111,0.4340588585815159,0.4492496674687559,0.1355472755810125,0.426,0.0,0.3832722445912941
sign-global,sign,Sign,0.04409623,72254315,343,39312469.0,9.86032,-10.804712790469402,1640000000.0,0.5440847235213565,0.5440847235213565,0.6849081023219257,0.3853322130760851,0.36203301589229575,0.316,0.08,0.383136199526455
elrond-erd-2,egld,MultiversX,4.02,118680239,244,6204176.0,-2.478,-2.145573759164537,29545514.0,0.052276402982302725,0.052276402982302725,0.4345768348747169,0.443110991784213,0.03380573599236513,0.514,0.0,0.380882917173799
alchemist-ai,alch,Alchemist AI,0.082129,69812378,353,9581377.0,11.5723,8.194269760770393,850000000.0,0.13724467314377975,0.13724467314377975,0.719642338688325,0.5121044019206203,0.09051259317269099,0.296,0.08,0.3794091357275344
toshi,toshi,Toshi,0.00021013,88318668,293,8675168.0,-1.98645,1.8464501770564368,420690000000.0,0.09822575675620471,0.09822575675620471,0.44454985668916774,0.469748082004683,0.0644718121291755,0.416,0.0,0.37798530492519017
wefi,wfi,WeFi,2.21,180126015,184,3353835.0,-5.7214,-3.7160550935755343,81536210.32248035,0.01861938154796796,0.01861938154796796,0.368771730708325,0.43263183292579416,0.011343422660990489,0.634,0.0,0.3766383197833806
sentient,sent,Sentient,0.01966505,142343885,210,13196451.0,-3.10931,-11.757278142623914,7237882055.0,0.09270823962687262,0.09270823962687262,0.4217682326945094,0.3789761466717706,0.06078948394656774,0.582,0.0,0.3760007855741564
zencash,zen,Horizen,5.73,102483246,261,12608157.0,-6.41035,6.196478499777138,17872490.73116476,0.12302651889070727,0.12302651889070727,0.3547936748054342,0.49877398434022885,0.0810235587241308,0.48,0.0,0.3737504118101511
stp-network,awe,AWE Network,0.052597,102165551,263,5163560.0,-3.04884,-0.05192579462496539,1942420283.0270672,0.05054110656144751,0.05054110656144751,0.4229951040791496,0.45708102067490575,0.032647618896230794,0.476,0.0,0.3735593109091211
reserve-rights-token,rsr,Reserve Rights,0.0015971,99903840,271,7229448.0,-1.89921,-3.495588801117913,62553174091.0,0.07236406528517823,0.07236406528517823,0.4463198626358521,0.43410291141044005,0.04721201336074007,0.46,0.0,0.37355139187153796
arweave,ar,Arweave,1.67,109403226,250,15453909.0,-4.0201,-5.443611370666212,65652466.0,0.14125642876380995,0.14125642876380995,0.40328928133984826,0.4211045792948038,0.09318999324868506,0.502,0.0,0.3725581426019559
four,form,Four,0.249548,95267872,280,3932055.0,0.7639,-9.057133986846877,381867255.14,0.04127367303848248,0.04127367303848248,0.500351505651379,0.3969930685727435,0.026462639159486597,0.442,0.0,0.372373677428972
zero-gravity,0g,0G,0.531446,113303476,246,13142121.0,-3.09278,-7.920668098013412,213199722.0,0.11599044851898453,0.11599044851898453,0.42210360864933166,0.4045762256121276,0.07632776537772348,0.51,0.0,0.3721850202194146
cysic,cys,Cysic,0.530283,85261197,304,10867793.0,3.42363,21.569095504082902,160800000.0,0.1274647012051684,0.1274647012051684,0.5543145720953815,0.6013489670083081,0.08398555112633109,0.394,0.08,0.37170275237575406
kamino,kmno,Kamino,0.02093798,87586741,296,4354935.0,-5.03276,11.659037434648141,4183561861.75,0.04972139561626114,0.04972139561626114,0.38274349704400484,0.535223333719766,0.03210055313380566,0.41,0.0,0.3708230187340964
theta-fuel,tfuel,Theta Fuel,0.01265071,91919939,285,2884492.0,-1.40148,-1.6055827799713551,7265991838.0,0.03138048209540261,0.03138048209540261,0.4564182700159897,0.4467141235942454,0.01986003603715923,0.432,0.0,0.37004288997007895
qtum,qtum,Qtum,0.869516,92163261,284,7793028.0,-2.76519,-0.9625092642180071,105986458.75,0.08455677365843207,0.08455677365843207,0.4287500580770521,0.45100508164740083,0.055349288264059694,0.434,0.0,0.36926441496640766
grx-chain,grx,GRX Chain,10.22,97184591,274,25615193.0,-4.6498,-7.841388243498882,9512444.0,0.2635725760269959,0.2635725760269959,0.3905133443312841,0.4051052266078902,0.17482239885750153,0.454,0.0,0.36876386996272825
ravencoin,rvn,Ravencoin,0.0054147,87387210,297,6318521.0,-2.41477,0.43789291208236897,16138890920.44731,0.0723048716167961,0.0723048716167961,0.43585970369645977,0.46034937409429644,0.047172508179658394,0.408,0.0,0.3676709688834946
wormhole,w,Wormhole,0.0164254,91017163,290,25366266.0,-3.3995,-10.227247079422884,5541897592.0,0.2786976122294649,0.2786976122294649,0.41588058911738507,0.38918539794925383,0.18491667600532002,0.422,0.0,0.36752240958329696
oasis-network,rose,Oasis,0.01205356,91001457,291,4743181.0,-1.40952,-3.0940779921928914,7550281291.0,0.05212203360656083,0.05212203360656083,0.45625514704703807,0.4367820235131481,0.03370271162660394,0.42,0.0,0.36710274220178535
0x,zrx,0x Protocol,0.104013,88242655,294,7983084.0,-2.70992,-0.5934685535356781,848396562.906836,0.0904674049075246,0.0904674049075246,0.42987142704396225,0.4534675344940082,0.05929397633939516,0.414,0.0,0.3670720327433615
cheems-token,cheems,Cheems Token,4.51696e-07,91893041,286,1345403.0,-0.55683,-6.102251660922294,203672952113698.72,0.0146409672088227,0.0146409672088227,0.47355531177283217,0.4167097507279701,0.008688274176675987,0.43,0.0,0.36411451433749903
circle-internet-group-ondo-tokenized-stock,crclon,Circle Internet Group (Ondo Tokenized Stock),123.74,87562763,298,7798067.0,-6.39584,8.294270771520335,707648.908089731,0.08905688597332179,0.08905688597332179,0.35508806712875374,0.5127716664430886,0.058352612044229736,0.406,0.0,0.3591631515820891
seeker,skr,Seeker,0.02121284,126226169,231,5794062.0,-5.12457,-6.843239926300231,5950321912.947108,0.04590222491819426,0.04590222491819426,0.38088077070327714,0.4117654488919781,0.029551682044503976,0.54,0.0,0.35873078406065284
beam-2,beam,Beam,0.00195772,96879934,276,6762077.0,-3.08713,-6.647219857123184,49466004168.0,0.06979853020956847,0.06979853020956847,0.4222182410839805,0.4130734080503178,0.04549980442854412,0.45,0.0,0.35722182435910704
wemix-token,wemix,WEMIX,0.268534,123924694,236,1180192.0,-4.85034,-6.4146150474051975,462277841.3255647,0.009523461078709623,0.009523461078709623,0.38644460301367656,0.41462548173553687,0.005272908785709909,0.53,0.0,0.3549990410664654
amp-token,amp,Amp,0.00128116,107970176,255,4181799.0,-3.83101,-7.9915548021060765,84282159715.68228,0.03873105662067273,0.03873105662067273,0.4071257144491851,0.4041032285653875,0.024765725878857527,0.492,0.0,0.3543690278515498
berachain-bera,bera,Berachain,0.534558,122614614,239,25272180.0,-9.15564,-6.265730743681059,229361926.6455452,0.20611066801547814,0.20611066801547814,0.2990946878112448,0.4156189238325965,0.13647297495225302,0.524,0.0,0.3497611127407828
holotoken,hot,Holo,0.00045346,80542721,317,14910892.0,1.86351,11.804362431152878,177619433541.1413,0.18513022424459685,0.18513022424459685,0.5226614121052257,0.5361930260625556,0.12247086538553827,0.368,0.08,0.34375431546183577
banana-for-scale-2,bananas31,Banana For Scale,0.00915597,91665201,287,17323169.0,-13.94133,14.408823501692003,10000000000.0,0.18898304712166616,0.18898304712166616,0.2019981752139518,0.5535714951348943,0.12504219555638735,0.428,0.0,0.3388184598090826
debridge,dbr,deBridge,0.01751353,82733071,310,3709384.0,2.70814,12.254597613878737,4721552490.0,0.04483556521188486,0.04483556521188486,0.5397980480835385,0.5391972553393097,0.02883980548739926,0.382,0.08,0.3360857169762571
quack-ai,q,Quack AI,0.0139171,55663832,414,11910766.0,17.53326,8.367025527841566,4000176660.0,0.2139767524449269,0.2139767524449269,0.840583817917435,0.5132571282136239,0.1417227102412194,0.174,0.15,0.33327404804108585
ribbita-by-virtuals,tibbir,Ribbita by Virtuals,0.139222,139235779,212,2494519.0,-9.10471,-10.763931883083712,999904783.797368,0.01791579016482538,0.01791579016482538,0.3001280028372035,0.38560432685262064,0.010873853773671144,0.578,0.0,0.3292795526429521
humanity,h,Humanity,0.095665,174137626,191,22980099.0,-7.49092,-28.39075848918075,1825000000.0,0.1319651561116378,0.1319651561116378,0.3328700695118911,0.2679879552805445,0.0869891035482252,0.62,0.0,0.32657284746664905
mina-protocol,mina,Mina Protocol,0.059222,75620003,328,8615532.0,1.84395,7.720348697825561,1278821914.840039,0.11393191825184139,0.11393191825184139,0.5222645607031493,0.5089421267657792,0.07495392568864401,0.346,0.08,0.32249900407869747
world-mobile-token,wmtx,World Mobile Token,0.091413,77684989,325,17367608.0,-2.64237,14.781200601522585,850523647.728708,0.22356452930694243,0.22356452930694243,0.43124194402812693,0.5560562102976031,0.1481214834792516,0.352,0.08,0.32187615220454685
mbg-by-multibank-group,mbg,MBG By Multibank Group,0.349888,64836795,377,6785377.0,2.41813,15.701233811521679,185307099.39865518,0.10465318342771261,0.10465318342771261,0.5339140565131817,0.5621952034529832,0.06876140359203034,0.248,0.08,0.32148811176667863
templar,sn3,τemplar,15.65,66064325,371,5391194.0,-17.91737,81.31377680110671,4222095.550090829,0.08160522339401788,0.08160522339401788,0.12132859194647298,1.0,0.05337945718492149,0.26,0.08,0.32043345171615717
convex-finance,cvx,Convex Finance,1.71,156502439,204,14805838.0,-10.89675,-18.091554082454635,91758226.73956148,0.09460451923052778,0.09460451923052778,0.263769435016293,0.3367101977730905,0.06205503938807643,0.594,0.0,0.3153891856269947
ravedao,rave,RaveDAO,0.251108,60040478,392,6603039.0,1.76157,13.959857215559193,239172222.0,0.10997645621675431,0.10997645621675431,0.5205931589391894,0.5505757326693542,0.07231409531102644,0.218,0.08,0.30837906781733165
kaito,kaito,KAITO,0.354396,85540326,303,8337644.0,1.06613,-0.9961407462159009,241388889.0,0.09747033229683974,0.09747033229683974,0.5064834279034012,0.45078067296785923,0.0639676504362715,0.396,0.08,0.30802307589797495
tagger,tag,TAGGER,0.0006013,65459500,373,3024732.0,-4.86863,35.011308024012706,108864805114.17,0.04620768566823761,0.04620768566823761,0.38607351854823807,0.6910431756044266,0.029755543075144993,0.256,0.08,0.30741247637029023
