id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_percentage_24h,price_change_percentage_7d_in_currency,circulating_supply,volume_to_mcap,volume_to_mcap_capped,norm_24h,norm_7d,norm_volume_to_mcap,norm_rank_strength,rank_penalty,final_score
non-playable-coin,npc,Non-Playable Coin,0.0087329,70322981,352,4133679.0,-1.83727,13.324940341066815,8050126520.0,0.058781339204036304,0.058781339204036304,0.4613291481791459,0.5471216542244496,0.03804477222062843,0.298,0.08,0.29820988268437465
pippin,pippin,pippin,0.107261,108141439,254,41934163.0,-1.21299,-68.81227160513706,999937214.153254,0.387771453642299,0.387771453642299,0.4734265123110077,0.0,0.25763238170719777,0.494,0.0,0.2966703126468181
verge,xvg,Verge,0.00499538,82507778,311,2987989.0,0.32062,-1.2534897239808263,16521951235.74134,0.03621463421303141,0.03621463421303141,0.5031449697439939,0.4500137224576841,0.022982408382053857,0.38,0.08,0.296147340564153
meteora,met,Meteora,0.152861,77443194,326,10981724.0,-0.42568,-3.713345662308551,506624505.324236,0.1418036038131382,0.1418036038131382,0.4886830890949126,0.4336284517838613,0.09345877957097756,0.35,0.08,0.29328970436830637
creditcoin-2,ctc,Creditcoin,0.161897,85907606,302,7368418.0,-4.12739,5.25193653327064,530658812.0,0.08577142750317125,0.08577142750317125,0.4169509596328856,0.493346817055949,0.05605956570327775,0.398,0.08,0.29111907402589804
kusama,ksm,Kusama,4.48,80251744,319,4771867.0,-1.10336,0.6430268981456683,17929882.54796811,0.059461224917429834,0.059461224917429834,0.4755509340925417,0.4626465509525398,0.038498568465488464,0.364,0.08,0.2907000065191632
movement,move,Movement,0.0205277,72017236,345,12512904.0,-1.19867,-1.0256135072362726,3508333333.0,0.17374873981556305,0.17374873981556305,0.47370400679163865,0.4515316217107698,0.11478086720109747,0.312,0.08,0.29010532478275286
myx-finance,myx,MYX Finance,0.310356,59155236,393,11600513.0,-0.34033,2.2183175052278132,190768939.69,0.19610289442510212,0.19610289442510212,0.4903370104581701,0.47313967072626084,0.12970136224753148,0.216,0.08,0.2853959897690483
mag7-ssi,mag7.ssi,MAG7.ssi,0.501073,84731145,306,1291198.0,-2.11891,1.081844894711104,169135919.2566094,0.015238764919322169,0.015238764919322169,0.4558714983519889,0.4655695480021791,0.008981863098275422,0.39,0.08,0.2851664792309797
dog-go-to-the-moon-rune,dog,Dog (Bitcoin),0.00077966,77980873,324,1292790.0,-1.06883,0.6657534545316819,100000000000.0,0.016578296064985065,0.016578296064985065,0.47622006009925855,0.4627979341177353,0.009875946018095553,0.354,0.08,0.2838074697503405
zora,zora,Zora,0.01672203,74648747,335,7809037.0,-0.56456,-4.193628913779576,4469999998.0,0.10461042299879461,0.10461042299879461,0.4859918577073413,0.430429251801115,0.06863383406108423,0.332,0.08,0.2834002601376789
robo-token-2,robo,Fabric Protocol,0.02551089,56785896,407,148053672.0,-1.7804,-36.994375326299014,2231000000.0,2.6072261323480745,1.5,0.4624311810781319,0.21194120951440915,1.0,0.188,0.15,0.27916034079932495
coredaoorg,core,Core,0.076337,82105402,312,3409332.0,-1.76308,-3.7917481163888898,1075572405.671779,0.041523845166728496,0.041523845166728496,0.46276680987733076,0.4331062076102974,0.02652609219022199,0.378,0.08,0.278391938038075
threshold-network-token,t,Threshold Network,0.00650048,72536202,342,2828062.0,-0.74369,-1.4425743060860248,11155000000.0,0.0389882833953727,0.0389882833953727,0.48252065754565043,0.4487542169680469,0.02483370714993521,0.318,0.08,0.27710294279201053
turbo,turbo,Turbo,0.00097308,67103934,367,9098953.0,-2.38911,2.6696818867662473,69000000000.0,0.1355949265209995,0.1355949265209995,0.4506355340596377,0.47614624011465256,0.08931473832225449,0.268,0.08,0.27672389583148566
aioz-network,aioz,AIOZ Network,0.065307,80980733,316,3689350.0,-2.72841,-1.4945290114115768,1240390860.394986,0.045558367568740085,0.045558367568740085,0.4440605426296051,0.4484081430796238,0.02921897289027107,0.37,0.08,0.2758812316856096
dydx-chain,dydx,dYdX,0.08569,71106615,348,3647913.0,-1.88554,1.1829425370910753,829840013.9170294,0.051302020212887364,0.051302020212887364,0.46039376699338797,0.46624296639594376,0.03305262897444558,0.306,0.08,0.2743483685720675
linea,linea,Linea,0.00319293,75490077,329,15115259.0,-5.21505,-1.6139799600611082,23643280050.0,0.2002284220745993,0.2002284220745993,0.3958741686550218,0.4476124720424012,0.13245498527347147,0.344,0.08,0.27360537293155224
aleo,aleo,ALEO,0.060375,58355056,400,2644441.0,-2.68396,13.346151964016157,966542623.222185,0.04531639897663709,0.04531639897663709,0.44492189944971994,0.5472629463131612,0.029057468631088542,0.202,0.08,0.27218423607145464
superfarm,super,SuperVerse,0.111819,71219129,347,5675516.0,-2.56657,-2.412427798511132,637164549.0,0.0796908931587748,0.0796908931587748,0.4471966953352829,0.44229395572277214,0.05200105469492475,0.308,0.08,0.2667513190692086
nexpace,nxpc,Nexpace,0.281413,71783594,346,15311980.0,-6.21838,0.6299607518288742,255928724.1697733,0.21330751424900793,0.21330751424900793,0.37643153337210244,0.46255951644749893,0.1411847508767229,0.31,0.08,0.26663920077113257
arkham,arkm,Arkham,0.106439,60518983,391,13568077.0,-3.67354,0.9995737588588953,568532082.0,0.22419539006463476,0.22419539006463476,0.4257457131269035,0.46502153427154663,0.14845196809029296,0.22,0.08,0.2664664427383258
celo,celo,Celo,0.081662,48794740,457,15605413.0,7.02243,9.690099796070802,597552519.0,0.3198175254135999,0.3198175254135999,0.6330133555845667,0.5229097297544196,0.21227588009790058,0.088,0.15,0.2652468511310093
gmx,gmx,GMX,6.44,66830544,369,4474718.0,-1.44491,-1.6170365954577361,10369734.97977987,0.06695618099412748,0.06695618099412748,0.4689323419235832,0.44759211158244716,0.04350114883450352,0.264,0.08,0.2649661896804914
proton,xpr,XPR Network,0.00230449,65917681,372,1281315.0,-1.60009,1.0522408016499027,28600981849.1965,0.019438107963779854,0.019438107963779854,0.4659252474051262,0.4653723530891344,0.011784754918052451,0.258,0.08,0.26242904098163006
nervos-network,ckb,Nervos Network,0.00146547,70896457,349,2851324.0,-2.15276,-3.533671322159837,48418020637.85026,0.040218145174729956,0.040218145174729956,0.45521554945748083,0.43482527500045937,0.02565459019862219,0.304,0.08,0.26153438456228373
ankr,ankr,Ankr Network,0.0048337,48363475,462,44193254.0,-5.10564,10.691696934077113,10000000000.0,0.9137733382475102,0.9137733382475102,0.3979943272531941,0.5295814376201724,0.6087173880852957,0.078,0.15,0.26140174586242704
ethgas-2,gwei,ETHGas,0.04200724,73615324,337,6278746.0,2.58738,-24.43224378866374,1750000000.0,0.08529129071007009,0.08529129071007009,0.5470704857296719,0.295618437224033,0.05573909379243127,0.328,0.08,0.2593811234833425
astar,astr,Astar,0.00743538,63753994,378,3727670.0,-2.41277,-0.5601633168361548,8571436695.0,0.0584695917247161,0.0584695917247161,0.4501770480671986,0.45463201764699407,0.037836693373444,0.246,0.08,0.25645686548282165
safe,safe,Safe,0.102512,73174635,339,1623124.0,-5.09097,0.3921019938725017,714032461.0,0.022181511393941356,0.022181511393941356,0.39827860407099125,0.4609751227964203,0.013615865868346571,0.324,0.08,0.2529925459979457
fogo,fogo,Fogo,0.02059722,78025090,323,5294280.0,-3.18316,-11.577742691208023,3791702830.710403,0.06785355838743666,0.06785355838743666,0.43524834884001684,0.381243158809132,0.04410011198858039,0.356,0.08,0.2527904394294894
home,home,HOME,0.02116436,72841957,340,4038250.0,-3.14745,-8.4837922783415,3440833332.9,0.05543851601900262,0.05543851601900262,0.4359403410120371,0.4018521766692054,0.03581357280179125,0.322,0.08,0.2509030052289359
ronin,ron,Ronin,0.091944,70763270,351,2773681.0,-2.45113,-8.066583559460803,769401679.4337813,0.039196619941390495,0.039196619941390495,0.44943370391377674,0.4046312328244152,0.02497276337716213,0.3,0.08,0.24970325250762226
rekt-4,rekt,Rekt,1.45321e-07,61185236,387,1006947.0,-1.70015,-3.161965673444668,420690000000000.0,0.016457352554789525,0.016457352554789525,0.46398627409982396,0.43730123205562227,0.009795221111415304,0.228,0.08,0.24702911712868508
baby-doge-coin,babydoge,Baby Doge Coin,3.93835e-10,70929446,350,2996606.0,-3.92091,-6.7914067728538985,1.8012862191752214e+17,0.042247700623518195,0.042247700623518195,0.42095215099885414,0.41312527366638996,0.02700923646232773,0.302,0.08,0.24390393298276936
aztec,aztec,Aztec,0.02150959,63356776,380,6547575.0,-3.95822,-5.0700873059038996,2943918885.0,0.10334451045930747,0.10334451045930747,0.420229153856931,0.4245911017836536,0.067788888586538,0.242,0.08,0.24245265971489083
zetachain,zeta,ZetaChain,0.04937916,64915698,374,3224247.0,-4.92659,-0.31391123445722796,1315270833.0,0.04966821738556982,0.04966821738556982,0.4014639771663899,0.45627231981302835,0.03196213159632335,0.254,0.08,0.24190335232449145
soon-2,soon,SOON,0.135301,59096039,394,5720769.0,-2.30346,-7.937157653240376,436984776.99,0.09680460986564599,0.09680460986564599,0.45229526885475196,0.4054933477444736,0.06342376916617497,0.214,0.08,0.24059876880677417
mog-coin,mog,Mog Coin,1.51375e-07,59085414,395,8052504.0,-4.21331,-4.693291917804318,390561998053223.3,0.13628581835780992,0.13628581835780992,0.4152859927491002,0.42710096194516245,0.0897758807098245,0.212,0.08,0.23958146479102915
based-brett,brett,Brett,0.00691648,68521902,357,8154628.0,-7.13987,-3.1640893429785093,9909609171.0065,0.11900761306946792,0.11900761306946792,0.3585748022997161,0.43728708614585915,0.07824337675613136,0.288,0.08,0.23761387039577053
edu-coin,edu,Open Campus,0.080148,67021866,368,5511782.0,-1.23639,-17.10072749484068,836375099.0,0.0822385637547006,0.0822385637547006,0.4729730646261779,0.3444541747369784,0.053701521886389714,0.266,0.08,0.23755390704102064
deep,deep,DeepBook,0.03009118,75142879,330,8547135.0,-6.05077,-12.488051322540166,2500000000.0,0.11374510949999667,0.11374510949999667,0.37967949775049253,0.37517953000522963,0.07473086823985621,0.342,0.08,0.23590285456490062
polymesh,polyx,Polymesh,0.04507975,56531977,410,11605554.0,0.22048,13.336841320151763,1257495879.80588,0.20529184747952473,0.20529184747952473,0.5012044461901964,0.5472009274699074,0.13583461715809392,0.182,0.15,0.235395932110292
axelar,axl,Axelar,0.051637,58740889,397,9419837.0,-4.69452,-7.040654702818655,1137918097.18506,0.16036252021994424,0.16036252021994424,0.4059610542697428,0.411465015952217,0.1058461064527899,0.208,0.08,0.23399934131348493
zama,zama,Zama,0.02170628,47721027,468,13851105.0,5.34251,3.1036000176638034,2200000000.0,0.29025161172662944,0.29025161172662944,0.6004596874350228,0.4790365988199145,0.19254182723770005,0.066,0.15,0.23371560852796766
digibyte,dgb,DigiByte,0.00382457,69587388,354,2433039.0,-6.03224,-5.897182848198356,18187854053.23141,0.03496379257689626,0.03496379257689626,0.3800385740581804,0.4190817611257531,0.022147522126598512,0.294,0.08,0.23012342601913144
freysa-ai,fai,Freysa AI,0.00689171,56455251,412,1818171.0,5.05376,6.4925274287143955,8189700000.0,0.032205525044959944,0.032205525044959944,0.5948642592728598,0.5016104788828872,0.020306489988911054,0.178,0.15,0.23009487483018534
lagrange,la,Lagrange,0.236218,45525990,482,13597652.0,5.61346,2.4845418527659855,193000000.0,0.29867888649977736,0.29867888649977736,0.605710185307016,0.4749130095329799,0.19816669266893563,0.038,0.15,0.22957116683854753
mocaverse,moca,Moca Network,0.01429484,58470098,399,3541415.0,-6.53743,0.7775672956739879,4092939316.7625,0.06056796757891529,0.06056796757891529,0.37024894859240337,0.4635427338532198,0.03923727447727047,0.204,0.08,0.2254051931114437
velo,velo,Velo,0.00386325,67826384,361,7974874.0,-12.99478,9.490187136043895,17563876115.0,0.11757775558254735,0.11757775558254735,0.24511773459086905,0.5215780976882379,0.0772890046528982,0.28,0.08,0.22482312521307113
orca,orca,Orca,0.909974,55278145,418,23534566.0,-2.90135,-1.6863627530484488,60798795.681235,0.42574811437684823,0.42574811437684823,0.440709292945226,0.44713032524805224,0.28298026840957174,0.166,0.15,0.2093025196306109
succinct,prove,Succinct,0.272937,53247695,429,6004961.0,1.28617,3.793974597068802,195000000.0,0.11277410224048195,0.11277410224048195,0.5218555001750811,0.48363523168032807,0.07408276012489048,0.144,0.15,0.20421922638260462
circle-xstock,crclx,Circle xStock,123.81,52753773,433,22068101.0,-6.36878,8.529937174757665,426145.7346270007,0.4183227046148908,0.4183227046148908,0.3735170662012304,0.5151818062286254,0.2780241073958266,0.136,0.15,0.2013243423842301
yooldo-games,esports,Yooldo Games,0.298954,45309420,483,32824868.0,-8.43985,2.1863740903241013,151800000.0,0.7244601233032778,0.7244601233032778,0.3333836518157382,0.4729268934284979,0.4823584657669106,0.036,0.15,0.1925853604476295
keeta,kta,Keeta,0.157996,79854130,320,4776259.0,-8.57146,-25.17153558225404,505999238.5570036,0.059812297748407,0.059812297748407,0.3308332992601633,0.2906939634139334,0.038732895396075995,0.362,0.08,0.1924467659587259
eurite,euri,Eurite,1.15,54134052,423,4737584.0,0.07542,0.053393211839261406,46968932.99990108,0.0875157839653311,0.0875157839653311,0.4983934581063753,0.45871896015423386,0.05722385316605503,0.156,0.15,0.1886018882102002
tesla-xstock,tslax,Tesla xStock,382.08,49877634,451,22442960.0,-4.03949,-4.064354699883287,130523.5775703308,0.44996039707897934,0.44996039707897934,0.41865429516692587,0.43129035628810236,0.29914098888548046,0.1,0.15,0.18720185933923353
ordinals,ordi,ORDI,2.44,51339214,440,13114284.0,-2.08568,-1.057036550698632,21000000.0,0.2554438016912374,0.2554438016912374,0.45651543282065965,0.45132231064319733,0.1693090203486995,0.122,0.15,0.18635725535833617
targon,sn4,Targon,11.93,52288603,438,2065420.0,-7.32919,27.14292461977996,4381242.637112175,0.039500385963648715,0.039500385963648715,0.3549061392359561,0.6391642039711892,0.02517551492422554,0.126,0.15,0.18505081843322332
space-and-time,sxt,Space and Time,0.01744886,52566249,435,5693426.0,2.42495,-8.162847445235832,3013644496.2665,0.10830953526853324,0.10830953526853324,0.5439228999413425,0.40399001241798355,0.07110284204912447,0.132,0.15,0.18445084327546704
vethor-token,vtho,VeThor,0.00058868,58023924,402,1296553.0,-0.823,0.26697902339238305,98648319333.0,0.022345145081880364,0.022345145081880364,0.48098377994377634,0.4601416700291728,0.013725084743896526,0.198,0.15,0.18402782584466162
meet48,idol,MEET48,0.02614584,46560842,477,6028127.0,-2.83624,15.052692014572925,1782229434.502125,0.12946774029559002,0.12946774029559002,0.4419710014392119,0.558630327714814,0.0852250890681606,0.048,0.15,0.1839603348072609
tellor,trb,Tellor Tributes,15.96,44142492,488,9822511.0,0.23356,0.3488455882910801,2764992.1372944303,0.22251827105728422,0.22251827105728422,0.5014579118191527,0.4606869888846799,0.14733255891206457,0.026,0.15,0.18039248905170444
magic-eden,me,Magic Eden,0.112484,55298872,417,6278669.0,-2.13496,-0.3974346598948339,492862736.978172,0.11354063424657197,0.11354063424657197,0.4555604797476505,0.45571596449478546,0.07459438926943075,0.168,0.15,0.17952113293618135
sushi,sushi,Sushi,0.200706,54827453,420,8094501.0,-2.60341,-0.8908667815257721,273012266.12632084,0.14763591152045674,0.14763591152045674,0.4464828059032687,0.4524291789777531,0.09735160932796562,0.162,0.15,0.17852654126140574
jelly-my-jelly,jellyjelly,Jelly-My-Jelly,0.053313,53353030,428,4061964.0,0.83282,-5.680460450040448,999999099.34,0.07613370787001225,0.07613370787001225,0.513070435734158,0.4205253640211777,0.049626777232533885,0.146,0.15,0.17847296854314001
bianrensheng,币安人生,币安人生 (BinanceLife),0.057639,57591078,406,8006132.0,-1.37804,-7.6467439852748065,1000000000.0,0.13901688035775264,0.13901688035775264,0.4702281558844623,0.40742781328891864,0.09159875425406762,0.19,0.15,0.17718912963543568
popcat,popcat,Popcat,0.051638,50591925,445,12181715.0,-4.20221,2.4853390475375607,979978669.96,0.2407837812061905,0.2407837812061905,0.41550108972780153,0.47491831970253434,0.15952404897096625,0.112,0.15,0.17655017343843074
spark-2,spk,Spark,0.02224091,55313559,416,11496037.0,-3.24059,-4.550868760237816,2488134915.4135427,0.20783397792212213,0.20783397792212213,0.4341354642015648,0.428049652456093,0.13753138652104618,0.17,0.15,0.176093893855117
peanut-the-squirrel,pnut,Peanut the Squirrel,0.04391304,43905018,490,14835559.0,-1.96508,-2.4374873266314974,999842421.270711,0.33790121666730666,0.33790121666730666,0.45885243242709034,0.44212703247136836,0.22434601339012694,0.022,0.15,0.17425317052830228
xyo-network,xyo,XYO Network,0.00392192,54607769,419,3418385.0,-1.60134,-2.5722330687359936,13931216938.01129,0.0625988767275953,0.0625988767275953,0.4659010247723896,0.4412294817562528,0.040592824280961406,0.164,0.15,0.17156388082461357
moo-deng,moodeng,Moo Deng,0.04893959,48424245,461,11759325.0,-3.85911,0.942118257922237,989938418.094325,0.24283961474257368,0.24283961474257368,0.4221497179613534,0.4646388192027986,0.1608962347964507,0.08,0.15,0.16944087777183384
chainopera-ai,coai,ChainOpera AI,0.299016,56195281,413,3929155.0,-1.52146,-5.873705376413079,188000098.0,0.06991966104769545,0.06991966104769545,0.4674489478947916,0.41923814619040056,0.04547915203935738,0.176,0.15,0.16874135455053782
siacoin,sc,Siacoin,0.00102428,50958032,442,4665314.0,-2.16017,-0.8726630442669725,49751295000.0225,0.0915520834870546,0.0915520834870546,0.45507195769061803,0.4525504353316773,0.05991792002171238,0.118,0.15,0.1657733826644092
redstone-oracles,red,RedStone,0.129436,42220017,501,5811268.0,0.45723,-0.16114043181485974,326478395.0,0.1376424836588768,0.1376424836588768,0.5057922128305153,0.45728993670406226,0.09068139998612042,0.0,0.15,0.16536314111448522
gohome,gohome,GOHOME,91.79,48173524,464,1180205.0,-0.46183,2.0434309682901266,524619.425887,0.0244990381023402,0.0244990381023402,0.48798257055616906,0.47197473939825807,0.015162721313190275,0.074,0.15,0.16527613423382578
blur,blur,Blur,0.01920127,52956854,431,5028757.0,-3.37299,0.10225392832151872,2757714298.515982,0.0949595117564952,0.0949595117564952,0.4315698029421003,0.4590444247688092,0.06219224072420823,0.14,0.15,0.16501026770247232
cat-in-a-dogs-world,mew,cat in a dogs world,0.00059988,53326062,430,6459009.0,-3.63365,-0.9891360028525786,88888888888.88,0.12112293234778897,0.12112293234778897,0.42651870578279505,0.45177460089240384,0.07965526691100876,0.142,0.15,0.1647563141621972
plume,plume,Plume,0.01103207,56476027,411,7989974.0,-4.13824,-7.116698501817235,5121329365.0,0.1414754972052124,0.1414754972052124,0.41674070718073164,0.4109584829434163,0.09323978166639253,0.18,0.15,0.1594277318808097
drift-protocol,drift,Drift Protocol,0.081395,47651990,469,5128802.0,-2.71222,1.90907102769002,586642333.845266,0.10763038437639226,0.10763038437639226,0.44437427416881004,0.471079758533668,0.07064953626776217,0.064,0.15,0.15904061182231674
mask-network,mask,Mask Network,0.445035,44499281,487,5971659.0,-2.37078,2.4461090811029065,100000000.0,0.13419675252730487,0.13419675252730487,0.4509907347460877,0.4746570061806563,0.08838151367066908,0.028,0.15,0.15822280943366537
orbs,orbs,Orbs,0.00951398,46733442,476,3633276.0,-0.46811,-2.8772899932556864,4908946160.0173,0.07774466943821515,0.07774466943821515,0.48786087604930023,0.43919747646631,0.050702028993032576,0.05,0.15,0.157001088494415
espresso,esp,Espresso,0.094305,49078775,456,5609101.0,-1.36175,-7.518541949921641,520550000.0,0.11428771398634134,0.11428771398634134,0.4705438252342861,0.40828177592041515,0.07509303481211495,0.09,0.15,0.15457530311727682
avantis,avnt,Avantis,0.14856,47521450,470,9449213.0,-1.0292,-12.78126805360506,319958479.00324523,0.19884100758710013,0.19884100758710013,0.47698801444754085,0.3732263930634549,0.13152894215756458,0.062,0.15,0.15067929213061118
terra-luna-2,luna,Terra,0.060839,43194898,496,5715277.0,-1.26343,-2.9645211568239884,709984438.91686,0.1323137051973129,0.1323137051973129,0.472449080634819,0.43861642364773284,0.08712465565702016,0.01,0.15,0.15045107091572554
waves,waves,Waves,0.4506,45057042,484,1182881.0,-0.91142,-0.8166999062289614,100000000.0,0.02625296618450896,0.02625296618450896,0.47927036779451765,0.45292320966785765,0.016333397445609674,0.034,0.15,0.14898349213481268
kava,kava,Kava,0.053804,58219689,401,4267807.0,-4.11677,-10.334306770097292,1082847245.0,0.07330521810241893,0.07330521810241893,0.4171567551206161,0.3895257715489676,0.04773887458967318,0.2,0.15,0.14894089052942863
flow,flow,Flow,0.03116082,51407225,439,16598687.0,3.67364,-43.09166424730317,1649542618.471563,0.32288626744586973,0.32288626744586973,0.5681201473588706,0.17132674596372152,0.2143241414207299,0.124,0.15,0.14657481639968642
iotex,iotx,IoTeX,0.00486602,45946769,479,2465625.0,-0.21821,-7.032196805316708,9441368895.0,0.05366264165386689,0.05366264165386689,0.4927034647860085,0.4115213545929242,0.03462824841216795,0.044,0.15,0.14615459982359016
fractal-bitcoin,fb,Fractal Bitcoin,0.447482,43778150,492,2006754.0,-1.31765,-2.4108921011322644,97848024.94607788,0.045839168626358125,0.045839168626358125,0.47139839971723463,0.44230418510931213,0.02940639625127062,0.018,0.15,0.1424318947675374
niza-global-2,niza,Niza Global,0.04057721,46667405,475,1054223.0,1.05878,-11.829533384700895,1150000000.0,0.022590135448928433,0.022590135448928433,0.5174491126086942,0.37956596357109096,0.013888605915768754,0.052,0.15,0.14235345417094783
ai-companions,aic,AI Companions,0.052283,52424534,437,1063766.0,-4.10949,-3.7230821275900405,1000000000.0,0.020291377315819346,0.020291377315819346,0.41729782773367424,0.43356359651467347,0.012354277736640567,0.128,0.15,0.14142815382177318
moonbirds,birb,Moonbirds,0.153146,43612104,493,5928372.0,-4.73446,0.22271890196221023,285000000.0,0.13593409756153935,0.13593409756153935,0.4051870927085418,0.4598468502966877,0.08954112128858278,0.016,0.15,0.1369313265876845
numeraire,nmr,Numeraire,7.21,50196452,448,8668120.0,-7.1851,-4.592131554842013,6959534.825796038,0.17268391797890417,0.17268391797890417,0.35769833055677364,0.4277747981250675,0.11407014164619665,0.106,0.15,0.13452853071200324
vana,vana,Vana,1.39,42938299,497,2221337.0,-2.93614,-1.4350132157410675,30800000.0,0.051733232376065946,0.051733232376065946,0.4400351286309,0.44880458191420536,0.03334044567147794,0.008,0.15,0.13305389595701564
skyai,skyai,SkyAI,0.04357286,43774743,491,3724702.0,-6.93795,6.312047690946848,1000000000.0,0.08508792387427609,0.08508792387427609,0.36248762950146135,0.5004082908570014,0.055603354645991865,0.02,0.15,0.13012713253384658
casper-network,cspr,Casper Network,0.00304519,43979572,489,1178669.0,-5.1829,2.674686121940325,14442472341.0,0.026800374501143396,0.026800374501143396,0.3964971747690081,0.47617957367153496,0.016698770380501857,0.024,0.15,0.12753874669603346
hashkey-ecopoints,hsk,HashKey Platform Token,0.155224,53662206,426,1963440.0,-8.59754,-7.92282752482386,344960009.0,0.03658887970427455,0.03658887970427455,0.3303279182507461,0.4055888017217723,0.023232202127144122,0.15,0.15,0.11156337073965636
venus,xvs,Venus,2.96,49575464,453,5820950.0,-11.42785,-2.66536999935094,16762140.585162845,0.1174159459203448,0.1174159459203448,0.275481870522083,0.440609090214587,0.0771810032408328,0.096,0.15,0.10342950621479255
chia,xch,Chia,2.68,48544542,459,2204990.0,-10.17031,-1.2120287477098959,18138681.0,0.04542199615355316,0.04542199615355316,0.2998506141793866,0.45028989689050963,0.02912795048032928,0.084,0.15,0.1030821966910159
request-network,req,Request,0.0652,48489457,460,1798824.0,-4.09025,-22.91308577458528,744291192.2591633,0.037097218886159106,0.037097218886159106,0.41767066249675655,0.30573765391031776,0.023571497993066973,0.082,0.15,0.09601877781080947
zignaly,zig,ZIGChain,0.03363662,47381870,471,1748780.0,-10.07863,-11.243036934095095,1408940795.2396517,0.0369082098279363,0.0369082098279363,0.30162719895482243,0.38347265702523914,0.02344534208307156,0.06,0.15,0.0777826623480678
purr-2,purr,Purr,0.085515,50925292,443,1399370.0,-14.57099,-6.92961771169395,595573346.74976,0.027478880238919395,0.027478880238919395,0.21457376983421833,0.4122046410359616,0.01715164554739114,0.116,0.15,0.06861229485626874
comedian,ban,Comedian,0.051448,51083365,441,33795387.0,-25.64399,-57.75963300226435,999961859.27,0.6615732342612903,0.6615732342612903,0.0,0.07362239078566876,0.44038400809557365,0.12,0.15,-0.024644161307096096
