id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_percentage_24h,price_change_percentage_7d_in_currency,circulating_supply,volume_to_mcap,volume_to_mcap_capped,norm_24h,norm_7d,norm_volume_to_mcap,norm_rank_strength,rank_penalty,final_score,risk_level,bucket
pyth-network,pyth,Pyth Network,0.0440042,253124494,151,12666502.0,-5.92382,-4.8289016977689645,5749982309.548334,0.05004060176017577,0.05004060176017577,0.3883071391429481,0.4238088632176196,0.032169749313315316,0.6993987975951904,0.0,0.3970712578864641,Medium,speculative
golem,glm,Golem,0.128701,128713591,225,5620314.0,-3.37658,0.8551241961750247,1000000000.0,0.04366527230213008,0.04366527230213008,0.43964560247981516,0.461576407973957,0.027914294495007364,0.5511022044088176,0.0,0.39440452907659274,High,speculative
origintrail,trac,OriginTrail,0.313935,140414357,211,6648587.0,-4.00412,-0.15575827647355567,447274118.0,0.04734976637752221,0.04734976637752221,0.4269978192782254,0.4548595932124639,0.03037364944589031,0.5791583166332666,0.0,0.39439610035968486,High,speculative
cow-protocol,cow,CoW Protocol,0.229257,128359950,226,4695117.0,-1.76686,-4.402652590502047,559902049.3130395,0.03657774095424624,0.03657774095424624,0.47208877674004257,0.42664107801333406,0.023183453583531317,0.5490981963927856,0.0,0.39305339288440655,High,speculative
bitway,btw,Bitway,0.03277519,72090157,344,10208506.0,-3.35694,58.000164235044615,2200000000.0,0.14160748741329554,0.14160748741329554,0.44004143774462573,0.8412769754133438,0.09328953101467843,0.312625250501002,0.08,0.3925135183851259,High,speculative
immutable-x,imx,Immutable,0.160787,137237422,215,15359365.0,-4.88283,-2.206159361543361,853472049.1198142,0.11191819823021741,0.11191819823021741,0.4092878189960618,0.44123569068391927,0.07347229183705058,0.5711422845691383,0.0,0.39079627872841227,High,speculative
apecoin,ape,ApeCoin,0.092726,91347600,289,18678276.0,-2.51871,-1.2409739169216645,985156250.0,0.20447473168424787,0.20447473168424787,0.4569355820431065,0.4476488712636829,0.13525265140039358,0.4228456913827655,0.0,0.38942866316152297,High,speculative
elrond-erd-2,egld,MultiversX,4.02,118642146,243,6185435.0,-2.38473,-2.1401674210842856,29545514.0,0.052135225200663514,0.052135225200663514,0.4596358879891004,0.44167417453521574,0.033567884965915264,0.5150300601202404,0.0,0.38863396783498966,High,speculative
sign-global,sign,Sign,0.04406069,72250354,343,38295836.0,9.624,-10.87659376199995,1640000000.0,0.5300435759802644,0.5300435759802644,0.7016663777848543,0.3836249363724332,0.3525658924285889,0.31462925851703405,0.08,0.3860084341434361,High,speculative
toshi,toshi,Toshi,0.00021013,88406130,293,8664480.0,-1.99097,1.8433311503525915,420690000000.0,0.09800768340385446,0.09800768340385446,0.4675719416485611,0.46814255511452335,0.0641871924970807,0.4148296593186373,0.0,0.3845854143750985,High,speculative
wefi,wfi,WeFi,2.21,180102984,184,3354541.0,-5.69382,-3.6878840037826497,81536210.32248035,0.018625682515065935,0.018625682515065935,0.39294268450478265,0.4313903622518366,0.011200673072142038,0.6332665330661322,0.0,0.3838281954832935,Medium,speculative
sentient,sent,Sentient,0.01969555,142579844,210,10924618.0,-2.83157,-11.620385772840455,7237882055.0,0.07662105451595248,0.07662105451595248,0.45063003107830846,0.37868280581515434,0.049911878013759084,0.5811623246492986,0.0,0.38302305466194136,High,speculative
alchemist-ai,alch,Alchemist AI,0.082022,69683043,353,9559414.0,11.24176,8.052211720276828,850000000.0,0.1371842214181146,0.1371842214181146,0.7342715945872953,0.5093974999699308,0.09033705479902251,0.29458917835671344,0.08,0.3829646657940805,High,speculative
cysic,cys,Cysic,0.53259,85485723,303,11094014.0,3.87358,22.097990835969338,160800000.0,0.1297762200595765,0.1297762200595765,0.5857692788300689,0.6027247650611642,0.08539230405591561,0.39478957915831664,0.08,0.3825921293056994,High,speculative
zencash,zen,Horizen,5.73,102489701,261,12586508.0,-6.32035,6.206725157504334,17872490.73116476,0.12280753946194067,0.12280753946194067,0.3803152573936948,0.4971351532359037,0.08074079457368266,0.4789579158316633,0.0,0.38116635452634895,High,speculative
arweave,ar,Arweave,1.67,109398038,249,15433973.0,-3.87739,-5.448237410845982,65652466.0,0.14108089397361953,0.14108089397361953,0.42955200477259625,0.4196936832907026,0.09293803630292975,0.503006012024048,0.0,0.38069479545377855,High,speculative
four,form,Four,0.249606,95348620,280,3917391.0,1.02051,-9.03616911261901,381867255.14,0.04108492603249003,0.04108492603249003,0.5282669509801156,0.3958536491920244,0.026191944765741968,0.4408817635270541,0.0,0.3806924218344887,High,speculative
